"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/reedbe","Nominees","Reed.be","Reed, une agence pour votre stratégie digitale",NA,"United Kingdom",NA,"",""
"https://www.awwwards.com/sites/together-1","Nominees","Together","Opal Digital Recruitment",NA,"United Kingdom",NA,"Design Agencies,Technology,Startups,Clean,Minimal,Typography,Transitions,UI design,Wordpress,CSS3,HTML5,React,Gatsby",""
"https://www.awwwards.com/sites/greats-1","Nominees","GREATS","Privé Revaux",NA,"United States",NA,"Design Agencies,E-Commerce,Fashion,Animation,Clean,Navigation Menu,Responsive Design,Unusual Navigation,Storytelling",""
"https://www.awwwards.com/sites/14islands","Nominees","14islands","Creative design & development studio. We craft digital experiences that spark joy and bring value to both people and businesses.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/salt-in-our-hair-blog","Nominees","Salt in our Hair Blog","Neighbourhood Works",NA,"Netherlands",NA,"Art & Illustration,Magazine / Newspaper / Blog,Photography,Graphic design,Photography,Responsive Design,Typography,Illustration,UI design,Wordpress,CSS3,HTML5,PHP,CloudFlare",""
"https://www.awwwards.com/sites/hikaru-utada-i-wont-tell","Nominees","Hikaru Utada“I Won't Tell”","Prime Sound",NA,"Japan",NA,"Music & Sound,Minimal,CSS3,WebGL",""
"https://www.awwwards.com/sites/web-developer-frankfurt-de","Nominees","Marvin Bernd | Web Developer","MDN",NA,"Germany",NA,"Design Agencies,Mobile & Apps,Web & Interactive,Animation,Clean,Minimal,Portfolio,Unusual Navigation,Project Page,CSS Framework,CSS3,HTML5,React,Webpack,Gatsby",""
"https://www.awwwards.com/sites/centre-hassan-ii-environnement","Nominees","Centre Hassan II Environnement","Education Web Template",NA,"Morocco",NA,"Culture & Education,Institutions,Animation,Big Background Images,Clean,Colorful,Navigation Menu,Video,CSS3,Node.js,AngularJS",""
"https://www.awwwards.com/sites/atelier-nova","Nominees","Atelier Nova","Jean Louis Deniot",NA,"Switzerland",NA,"Architecture,Web & Interactive,Photography,Parallax,Scrolling,Transitions,Gallery,Content architecture,Project Page,CSS3,Node.js,PHP,Laravel,Vue.js,Nuxt.js",""
"https://www.awwwards.com/sites/learnflix","Nominees","Learnflix","Icebug",NA,"United Kingdom",NA,"E-Commerce,Clean,Responsive Design,Transitions,Menu - Horizontal,Photo & Video,UI design,Wordpress,WooCommerce",""
"https://www.awwwards.com/sites/codeage","Nominees","Codeage","Rockstar Pro Movers",NA,"United States",NA,"Other,Web Fonts,About Page,Contact Page,Footer Design",""
"https://www.awwwards.com/sites/tweakable","Nominees","Tweakable","Blackout",NA,"United Kingdom",NA,"Culture & Education,Music & Sound,Experimental,Video,Sound-Audio",""
"https://www.awwwards.com/sites/john-lawrie-tubulars","Nominees","John Lawrie Tubulars","Carecard",NA,"United Kingdom",NA,"Business & Corporate,Clean,Graphic design,Icons,Photography,Typography,Responsive,HTML5",""
"https://www.awwwards.com/sites/the-slot-buzz","Nominees","The Slot Buzz","Online Casino Spielautomaten",NA,"United Kingdom",NA,"Games & Entertainment,Colorful,SEO",""
"https://www.awwwards.com/sites/nehemie-dias-portfolio","Nominees","Néhémie Dias – Portfolio","Toboggang",NA,"France",NA,"Art & Illustration,Design Agencies,Film & TV,Animation,Fullscreen,Graphic design,Portfolio,Responsive Design,Video,CSS3,HTML5,jQuery,tween.js",""
"https://www.awwwards.com/sites/jeremy-garcia-portfolio-2020","Nominees","Jeremy Garcia Portfolio 2020","Men at Code",NA,"United States",NA,"Art & Illustration,Web & Interactive,Portfolio,Unusual Navigation,Gestures / Interaction,Interaction Design",""
"https://www.awwwards.com/sites/mos-mosh","Nominees","MOS MOSH","liars and lovers",NA,"Denmark",NA,"E-Commerce,Fashion,Promotional,Clean,Responsive Design,SEO,CSS3,HTML5,Shopify",""
"https://www.awwwards.com/sites/moon-exhibition","Nominees","Moon Exhibition","SOSOSO",NA,"United States",NA,"Art & Illustration,Culture & Education,Web & Interactive,Animation,Graphic design,Interaction Design,Project Page",""
"https://www.awwwards.com/sites/isi-global","Nominees","ISI Global","Stock Dutch Design",NA,"United Kingdom",NA,"Architecture,Business & Corporate,Design Agencies,Animation,Colorful,Parallax,Scrolling,Transitions,Wordpress,CSS3,HTML5,SVG,BARBA.js",""
"https://www.awwwards.com/sites/fourpicapital","Nominees","Fourpicapital","Videorights",NA,"United States",NA,"Business & Corporate,Graphic design,Parallax,Responsive Design,Video,UI design",""
"https://www.awwwards.com/sites/alpa-capital-investment","Nominees","Alpa Capital investment","Product Designer Portfolio",NA,"Russia",NA,"Business & Corporate,Web & Interactive,Experimental,Animation,Graphic design,Project Page",""
"https://www.awwwards.com/sites/c-lynk-spatial-design-agency","Nominees","C:LYNK | Spatial Design Agency","Edison House",NA,"Switzerland",NA,"Architecture,Design Agencies,Events,Animation,Colorful,Portfolio,Transitions,Menu - Horizontal,Interaction Design,Laravel",""
"https://www.awwwards.com/sites/galataport-istanbul","Nominees","Galataport Istanbul","Ferreti - Modern sleep",NA,"Turkey",NA,"Food & Drink,Hotel / Restaurant,Real Estate,Big Background Images,Clean,Colorful,Fullscreen,Photo & Video,CSS3,HTML5",""
"https://www.awwwards.com/sites/german-development-group","Nominees","German Development Group","Chadwick Designs",NA,"Germany",NA,"Architecture,Business & Corporate,Real Estate,Clean,Flat Design,Minimal,Parallax,Illustration,Responsive,Wordpress,Bootstrap",""
"https://www.awwwards.com/sites/the-beardsmith","Nominees","The Beardsmith","Sheep Inc.",NA,"United States",NA,"Business & Corporate,E-Commerce,Fashion,Graphic design,Scrolling,Illustration,Storytelling,Gestures / Interaction,Content architecture,Wordpress,CSS Framework,HTML5,WooCommerce",""
"https://www.awwwards.com/sites/leitnerschuh","Nominees","leitnerschuh","New York Times Company",NA,"Austria",NA,"Fashion,Other,Clean,Flat Design,Responsive Design,Content architecture,CSS3,HTML5,PHP",""
"https://www.awwwards.com/sites/owls-marketing-agency","Nominees","Owls Marketing Agency","Thiago Saccól",NA,"Canada",NA,"Design Agencies,Technology,Web & Interactive,Animation,Clean,Minimal,Responsive Design,SEO,Interaction Design,CSS Framework,CSS3,HTML5,GSAP Animation,Bootstrap,Modernizr",""
"https://www.awwwards.com/sites/hvass-hannibal","Nominees","Hvass&Hannibal","OrangeYouGlad",NA,"Denmark",NA,"Art & Illustration,Design Agencies,Clean,Colorful,Portfolio,Gallery,Responsive,Filters and Effects,HTML5",""
"https://www.awwwards.com/sites/kd-capital","Nominees","KD Capital","We help KD Capital visualise the way they zoom into a potential investment and under the tagline ""Finding the circles amongst the squares"" we activate the circle to do so. Enjoy.",NA,"Denmark",NA,"",""
"https://www.awwwards.com/sites/fractal","Nominees","Fractal","Cobo",NA,"Sweden",NA,"Technology,Minimal,Photography,Typography,Video,Filters and Effects,Microinteractions,BARBA.js",""
"https://www.awwwards.com/sites/home-times-font","Nominees","Home Times Font","21 Insights",NA,"Sweden",NA,"Art & Illustration,Experimental,Clean,Graphic design,Typography,Web Fonts,Storytelling",""
"https://www.awwwards.com/sites/arvin-portfolio","Nominees","ARVIN — PORTFOLIO","Ilya Kulbachny",NA,"Netherlands",NA,"Design Agencies,Other,Web & Interactive,Portfolio,Typography,Video,Microinteractions,CSS,GSAP Animation,PHP,Three.js,GLSL",""
"https://www.awwwards.com/sites/dore-partnership","Nominees","Dore Partnership","Synthetic Gestalt Web Site",NA,"United States",NA,"Business & Corporate,Animation,Graphic design,Icons,Illustration,Storytelling,3D",""
"https://www.awwwards.com/sites/hiflow","Nominees","Hiflow","Lev Development",NA,"France",NA,"Architecture,Experimental,Real Estate,Fullscreen,Unusual Navigation,Menu - Horizontal,Responsive,Wordpress,jQuery,GSAP Animation",""
"https://www.awwwards.com/sites/mo-studio","Nominees","mo.studio","WAKA WAKA",NA,"Germany",NA,"Architecture,Clean,Graphic design,Responsive Design,Scrolling,Content architecture,Project Page,Wordpress,CSS3,jQuery,Bootstrap",""
"https://www.awwwards.com/sites/disco-on-mars-digital-lookbook","Nominees","Disco On Mars Digital Lookbook","She-Ra & Princesses of Power",NA,"China",NA,"Fashion,Games & Entertainment,Web & Interactive,Animation,360,Sound-Audio,3D,Gestures / Interaction,Interaction Design,HTML5,WebGL,WebVR,Three.js",""
"https://www.awwwards.com/sites/c-w-obrien-architects","Nominees","C+W O’Brien Architects","Kite Creative",NA,"Ireland",NA,"Architecture,Big Background Images,Responsive Design,Wordpress,CSS3,HTML5,jQuery,PHP",""
"https://www.awwwards.com/sites/stonewave","Nominees","Stonewave","Amvic Inc.",NA,"Greece",NA,"Business & Corporate,Animation,Navigation Menu,Portfolio,Responsive Design,Interaction Design,Wordpress,CSS,HTML5,PHP,Bootstrap,Typekit",""
"https://www.awwwards.com/sites/weare-foundation","Nominees","WeAre Foundation","Hillsboro Aviation",NA,"United States",NA,"Culture & Education,Events,Other,Fullscreen,Scrolling,Content architecture,Interaction Design,Photo & Video,UI design,Wordpress,CSS3,HTML5,jQuery,Webpack",""
"https://www.awwwards.com/sites/die-in-color","Nominees","DIE IN COLOR","IGF-Design",NA,"France",NA,"Art & Illustration,Design Agencies,Web & Interactive,Clean,Graphic design,Illustration,Storytelling,About Page,Wordpress",""
"https://www.awwwards.com/sites/e9digital","Nominees","e9digital","Serviced Hosting",NA,"United States",NA,"Design Agencies,Technology,Web & Interactive,Graphic design,Portfolio,Responsive Design,Copy design,Photo & Video,Microinteractions,Wordpress,SVG,PHP,Nginx,CloudFlare,Typekit",""
"https://www.awwwards.com/sites/si-me-quiero","Nominees","Sí me quiero","Jomor Design",NA,"Spain",NA,"Business & Corporate,Other,Web & Interactive,Clean,Graphic design,Minimal,Responsive Design,Illustration,Copy design",""
"https://www.awwwards.com/sites/aiaiai-audio","Nominees","AIAIAI.audio","AIAIAI is an audio design company, dedicated to developing premium audio products with their world-renowned network of music makers, industrial designers and audio technicians.",NA,"Spain",NA,"",""
"https://www.awwwards.com/sites/miravel","Nominees","Miravel","Ivy Yixue Li — Portfolio",NA,"United States",NA,"Design Agencies,E-Commerce,Web & Interactive,Animation,Graphic design,Typography",""
"https://www.awwwards.com/sites/masters-1987-1","Nominees","Masters 1987","We've created a notable website for those who are usually out of sight. ""1987 Masters"" can make your event extraordinary",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/enid","Nominees","ENID","Enid is an amplification studio that builds brands that resound.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/luiskr","Nominees","Luiskr","The Keenfolks-Digital Agency",NA,"Brazil",NA,"Technology,Web & Interactive,Animation,Fullscreen,Minimal,Transitions,360,3D,CSS,HTML5,Three.js,Vue.js",""
"https://www.awwwards.com/sites/katikies-hotels-greece","Nominees","Katikies Hotels Greece","Knai Bang Chatt",NA,"Switzerland",NA,"Food & Drink,Hotel / Restaurant,Clean,Minimal,Responsive Design,Gallery,Interaction Design,Photo & Video",""
"https://www.awwwards.com/sites/the-power-of-sound","Nominees","The Power of Sound","Spotify Pet Playlists",NA,"United States",NA,"Games & Entertainment,Music & Sound,Technology,Animation,Clean,Minimal,Illustration,Sound-Audio,CSS3,HTML5,SVG,GSAP Animation,Facebook API,Firebase",""
"https://www.awwwards.com/sites/live-icons","Nominees","Liveicons","Toboggang",NA,"Ukraine",NA,"Web & Interactive,Animation,Graphic design,Icons,Responsive Design,Transitions,Illustration,CSS3,HTML5,jQuery,SVG,Anime.js",""
"https://www.awwwards.com/sites/fantastech-co","Nominees","Fantastech.co","Greensight",NA,"India",NA,"Design Agencies,Web & Interactive,Clean,Flat Design,Minimal,Responsive Design,Responsive,UI design,Wordpress,CSS3,HTML5,jQuery",""
"https://www.awwwards.com/sites/bgl","Nominees","BGL","Calmind",NA,"Australia",NA,"Business & Corporate,Mobile & Apps,Technology,Animation,Clean,Graphic design,Minimal,Responsive,UI design",""
"https://www.awwwards.com/sites/ashley-co","Nominees","Ashley & Co","Here at Ashley & Co, we love to make products that elevate our experience of home. By engaging our senses and taking time for moments of ritual - be it washing hands or lighting a candle - we can create a sense of calm.",NA,"Australia",NA,"",""
"https://www.awwwards.com/sites/sasai","Nominees","Sasai","Limnia Modular Fine Jewelry",NA,"United States",NA,"E-Commerce,Animation,Photography,Typography,CSS3",""
"https://www.awwwards.com/sites/in4out-webagentur","Nominees","IN4OUT Webagentur","Soap Media",NA,"Switzerland",NA,"Design Agencies,Technology,Web & Interactive,Animation,Graphic design,Minimal,SEO,Responsive,Interaction Design,Wordpress,CSS3,HTML5,SVG,Typekit",""
"https://www.awwwards.com/sites/sharobella","Nominees","Sharobella","Bravemind",NA,"Austria",NA,"Business & Corporate,E-Commerce,Startups,Clean,Flat Design,Parallax,Web Fonts,Responsive,UI design,jQuery,PHP,Nginx,Express,Google Font API,Laravel",""
"https://www.awwwards.com/sites/lorelei-londres","Nominees","Lorelei Londres","Territory Supply",NA,"Italy",NA,"Hotel / Restaurant,Photography,Copy design,Footer Design,HTML5",""
"https://www.awwwards.com/sites/filson-journal","Nominees","Filson Journal","casinoerdanmark.dk",NA,"United States",NA,"Magazine / Newspaper / Blog,E-Commerce,Clean,Typography",""
"https://www.awwwards.com/sites/fondation-anais","Nominees","Fondation ANAIS","Drowart",NA,"France",NA,"Institutions,Graphic design,Content architecture,UI design,Wordpress,HTML5,Bootstrap",""
"https://www.awwwards.com/sites/the-orange","Nominees","The Orange","FLYR Labs",NA,"Portugal",NA,"Technology,Web & Interactive,Animation,Portfolio,Responsive Design,Responsive,About Page,Project Page,React",""
"https://www.awwwards.com/sites/java-saga-coffee","Nominees","Java Saga Coffee","Boranka — Paint it Back",NA,"United States",NA,"Food & Drink,Web & Interactive,Experimental,Animation,Colorful,Menu - Horizontal,3D,CSS3,HTML5,Three.js,AngularJS,tween.js",""
"https://www.awwwards.com/sites/webperts","Nominees","Webperts","Vhector Graphics",NA,"Pakistan",NA,"Design Agencies,Mobile & Apps,Web & Interactive,Clean,Flat Design,Graphic design,Portfolio,SEO,UI design,Wordpress,CSS3,HTML5,jQuery,Bootstrap,Font Awesome",""
"https://www.awwwards.com/sites/algorank","Nominees","Algorank","Periscope Equity",NA,"Canada",NA,"Business & Corporate,Design Agencies,Technology,Animation,Clean,Parallax,Portfolio,SEO,Responsive,Wordpress,CSS Framework",""
"https://www.awwwards.com/sites/analgesic-innovation","Nominees","Analgesic Innovation","Wezom Academy",NA,"Germany",NA,"Culture & Education,Other,Graphic design",""
"https://www.awwwards.com/sites/sans-tete-crowdfunding-agency","Nominees","Sans Tête, Crowdfunding Agency","UIUX Designer Portfolio",NA,"France",NA,"Web & Interactive,Animation,Scrolling,Single page,Typography,GSAP Animation,Three.js,GLSL",""
"https://www.awwwards.com/sites/gram","Nominees","Gram","Big Horror Athens",NA,"France",NA,"Design Agencies,Web & Interactive,Experimental,Animation,Colorful,Navigation Menu,Interaction Design,404 pages,Wordpress,GSAP Animation,BARBA.js",""
"https://www.awwwards.com/sites/riks-asia","Nominees","Riks","Cardinal Cryptography",NA,"Kazakhstan",NA,"Business & Corporate,Food & Drink,Animation,Clean,Colorful,Minimal,Typography,Unusual Navigation,CSS Framework,HTML5,Laravel",""
"https://www.awwwards.com/sites/turbulent-ca","Nominees","Turbulent.ca","Turbulent, Montreal based digital company, takes the opportunity of its 18th anniversary to get a makeover and unveil its new brand identity. Experience the Improbable!",NA,"Kazakhstan",NA,"",""
"https://www.awwwards.com/sites/blok-book","Nominees","Blok Book","Forge Creative",NA,"France",NA,"Design Agencies,Web & Interactive,Clean,Graphic design,Minimal,Portfolio,Responsive Design,Responsive,CSS3,HTML5,jQuery,Anime.js",""
"https://www.awwwards.com/sites/london-house-rugs","Nominees","London House Rugs","Portview Fitout",NA,"United Kingdom",NA,"Architecture,Culture & Education,Fashion,Clean,Minimal,Photography,Typography,Video,Responsive",""
"https://www.awwwards.com/sites/guru-energy","Nominees","Guru Energy","MON+",NA,"Canada",NA,"Food & Drink,Animation,Flat Design,GSAP Animation,Three.js,PixiJS,Craft CMS,Vue.js,GraphQL",""
"https://www.awwwards.com/sites/wwu-department-of-design","Nominees","WWU Department of Design","Forex-station.com",NA,"United States",NA,"Culture & Education,Institutions,Promotional,Flat Design,Minimal,Web Fonts,Responsive,CSS Framework,HTML5,jQuery UI",""
"https://www.awwwards.com/sites/acetomodena","Nominees","Acetomodena","digitale.gr",NA,"Italy",NA,"Food & Drink,Graphic design,Illustration,Storytelling",""
"https://www.awwwards.com/sites/yellow-goat-design-studio","Nominees","Yellow Goat Design","Sennep",NA,"United States",NA,"Architecture,Design Agencies,Other,Navigation Menu,Portfolio,Responsive Design,Scrolling,Illustration,Project Page,Craft CMS",""
"https://www.awwwards.com/sites/the-raleigh-hotel","Nominees","The Raleigh","Arcs Audio",NA,"United States",NA,"Art & Illustration,Hotel / Restaurant,Real Estate,Big Background Images,Clean,Parallax,Retro,Illustration,UI design,CSS3,HTML5,jQuery,CloudFlare,Bootstrap,jQuery Mobile",""
"https://www.awwwards.com/sites/ciel-creative-space","Nominees","Ciel Creative Space","Urban Armor Gear",NA,"United States",NA,"Business & Corporate,Culture & Education,Events,Animation,Typography,Web Fonts,Content architecture,Interaction Design,UI design,jQuery,React,Gatsby",""
"https://www.awwwards.com/sites/wiseslang","Nominees","Wiseslang","Studio Dot",NA,"United Kingdom",NA,"Art & Illustration,Design Agencies,Startups,Animation,Unusual Navigation,Transitions,Filters and Effects,Interaction Design,Wordpress,CSS,WebGL,GSAP Animation",""
"https://www.awwwards.com/sites/vueloiv","Nominees","vueloIV","De Barbaren",NA,"Spain",NA,"Design Agencies,Web & Interactive,Animation,Big Background Images,Parallax,Portfolio,Transitions,Wordpress,GSAP Animation",""
"https://www.awwwards.com/sites/alesso","Nominees","Alesso","Radio Pizza",NA,"United States",NA,"Music & Sound,Clean,Fullscreen,Minimal,Wordpress",""
"https://www.awwwards.com/sites/norvina-collection","Nominees","Norvina Collection","Sassi Holford SS19",NA,"United States",NA,"Culture & Education,E-Commerce,Fashion,Scrolling,Social Integration,Storytelling,Microinteractions",""
"https://www.awwwards.com/sites/zink-miljo","Nominees","Zink & Miljø","Caulipower",NA,"Denmark",NA,"Architecture,Other,Clean,Graphic design,Responsive Design,Transitions,Menu - Vertical,Content architecture,CSS3,Drupal,jQuery,PHP,Bootstrap,Font Awesome",""
"https://www.awwwards.com/sites/speedy-fixings","Nominees","Speedy Fixings","NGK Spak Plugs",NA,"United Kingdom",NA,"Design Agencies,E-Commerce,Other,Flat Design,Graphic design,UI design,Header Design,Footer Design,Wordpress,WooCommerce",""
"https://www.awwwards.com/sites/product-disrupt","Nominees","Product Disrupt","Bamboo Crowd",NA,"Germany",NA,"Culture & Education,Technology,Startups,Responsive Design,Scrolling,Menu - Vertical,Content architecture,Copy design,CSS3,HTML5,Google Font API",""
"https://www.awwwards.com/sites/dilax","Nominees","Dilax","TAP London",NA,"Germany",NA,"Business & Corporate,Technology,Big Background Images,Flat Design,Typography,Video,Transitions,Microinteractions,CSS3,HTML5",""
"https://www.awwwards.com/sites/studio-almond","Nominees","Studio Almond","Codista",NA,"New Zealand",NA,"Design Agencies,Technology,Web & Interactive,Infinite Scroll,Minimal,Parallax,Portfolio",""
"https://www.awwwards.com/sites/skepta-thermoglobe","Nominees","Skepta Thermoglobe","Boranka — Paint it Back",NA,"United States",NA,"Music & Sound,Promotional,Web & Interactive,Data Visualization,Sound-Audio,3D,Gestures / Interaction,WebGL,Three.js,Facebook API,Twitter API",""
"https://www.awwwards.com/sites/by-mel","Nominees","By Mel","Irshad Ahamed",NA,"United Kingdom",NA,"Art & Illustration,Design Agencies,Web & Interactive,Clean,Portfolio,Transitions,Responsive,Interaction Design,UI design,Wordpress",""
"https://www.awwwards.com/sites/satu-pelkonen-portfolio-2020","Nominees","Satu Pelkonen — Portfolio 2020","Earthrise",NA,"United States",NA,"Art & Illustration,Other,Photography,Animation,Big Background Images,Clean,Graphic design,Portfolio,Typography,jQuery",""
"https://www.awwwards.com/sites/we-make-heart-1","Nominees","We Make Heart","40/40 Creative®",NA,"United States",NA,"Business & Corporate,Design Agencies,Clean,Graphic design,Minimal,Unusual Navigation,Social Integration,Copy design",""
"https://www.awwwards.com/sites/prostudio-agency","Nominees","Prostudio Agency","Vhector Graphics",NA,"Russia",NA,"Business & Corporate,Design Agencies,Web & Interactive,Clean,Graphic design,Minimal,Responsive Design,SEO,Project Page,Wordpress,CSS3,HTML5,Nginx,Webpack,Optimizely",""
"https://www.awwwards.com/sites/rivet-health","Nominees","Rivet Health","Lateral Innovations",NA,"United States",NA,"Other,Technology,Clean,Colorful,Flat Design,Icons,Minimal,Illustration",""
"https://www.awwwards.com/sites/soljets-case","Nominees","Soljets Case","Russia-Austria Edu Program",NA,"Ukraine",NA,"Business & Corporate,Design Agencies,Web & Interactive,Animation,Flat Design,Scrolling,Single page,Web Fonts,Filters and Effects,CSS3,HTML5,Bootstrap",""
"https://www.awwwards.com/sites/terra-e-pane-growing-beverage","Nominees","Terra e Pane, growing beverage","Goûts & Couleurs",NA,"Italy",NA,"Food & Drink,Animation,Colorful,Fullscreen,CSS Framework,CSS3,HTML5,jQuery,PHP",""
"https://www.awwwards.com/sites/abattoir-vegetal","Nominees","ABATTOIR VEGETAL","Webstraxt",NA,"France",NA,"Design Agencies,E-Commerce,Web & Interactive,Animation,Colorful,Graphic design,Scrolling,Interaction Design,Wordpress,PHP,WooCommerce",""
"https://www.awwwards.com/sites/301lab-2","Nominees","301LAB","ONEIRIC.SPACE",NA,"Korea",NA,"Design Agencies,Web & Interactive,Experimental,Fullscreen,Responsive Design,Typography,Transitions,UI design,WebGL,Three.js",""
"https://www.awwwards.com/sites/brunner-payroll-accounting","Nominees","BRUNNER Payroll accounting","Calliama - Nathalie Labrousse",NA,"Austria",NA,"Other,Animation,Clean,Fullscreen,Graphic design,Minimal,Photography",""
"https://www.awwwards.com/sites/ui-viking","Nominees","UI Viking","SG Branding",NA,"Germany",NA,"Design Agencies,Big Background Images,Clean,Illustration,Storytelling,UI design,Footer Design,Wordpress",""
"https://www.awwwards.com/sites/worldwide-facilities","Nominees","Worldwide Facilities","HostCluster",NA,"United States",NA,"Business & Corporate,Colorful,Flat Design,Responsive Design,Menu - Horizontal,UI design,Wordpress,CSS3,HTML5,jQuery,Bootstrap,jQuery UI",""
"https://www.awwwards.com/sites/pixelpink-designstudio-berlin","Nominees","PixelPink Designstudio Berlin","Frakton",NA,"Germany",NA,"Business & Corporate,Design Agencies,Graphic design,Portfolio,Responsive Design,SEO,UI design,CSS3,HTML5,Node.js,Webpack,Gatsby,GraphQL",""
"https://www.awwwards.com/sites/custom-nature-products","Nominees","Custom Nature Products","Michelberger Hotel",NA,"United States",NA,"E-Commerce,Colorful,Minimal,Single page,Unusual Navigation,CSS3,HTML5,Node.js,Nginx,React",""
"https://www.awwwards.com/sites/lupus-art-net","Nominees","Lupus Art Net","Pixelfish",NA,"Croatia",NA,"Design Agencies,Flat Design,CSS,jQuery,PHP,Bootstrap",""
"https://www.awwwards.com/sites/esl-cafe","Nominees","ESL Cafe","LifeClass Portoroz",NA,"United States",NA,"Culture & Education,Clean,Colorful,Responsive Design,Menu - Horizontal,CSS3,HTML5,jQuery,AngularJS,Microsoft ASP.NET",""
"https://www.awwwards.com/sites/doucals","Nominees","Doucal's","MINAS DESIGNS",NA,"Italy",NA,"E-Commerce,Fashion,Big Background Images,Clean,Minimal,Typography,Gallery,Responsive,Wordpress,CSS3,HTML5,PHP,WooCommerce",""
"https://www.awwwards.com/sites/leela-beta","Nominees","LEELA Beta","Stykovka Affiliate Program",NA,"Netherlands",NA,"Fashion,Web & Interactive,Experimental,Animation,Parallax,Unusual Navigation,3D,Interaction Design,UI design,WebGL,Three.js,React",""
"https://www.awwwards.com/sites/roxtaw","Nominees","Roxtaw","Mondays",NA,"Singapore",NA,"Business & Corporate,Web & Interactive,Animation,Illustration,Microinteractions,CSS3,HTML5,GSAP Animation,Apache,Vue.js,Nuxt.js",""
"https://www.awwwards.com/sites/black-milk","Nominees","Black Milk","Signature Element",NA,"Russia",NA,"Fashion,Food & Drink,Photography,Animation,Fullscreen,Parallax,Scrolling,Video,CSS3,HTML5,SVG,GSAP Animation,Three.js",""
"https://www.awwwards.com/sites/antibodies","Nominees","ANTIBODIES","Heschung Advent Calendar",NA,"Canada",NA,"Music & Sound,Web & Interactive,Experimental,Video,Gestures / Interaction,Filters and Effects,Interaction Design,Node.js,React,PixiJS",""
"https://www.awwwards.com/sites/zencargo","Nominees","Zencargo","Windwärts Energie",NA,"United Kingdom",NA,"Business & Corporate,Mobile & Apps,Technology,Colorful,Photography,Data Visualization,Illustration,UI design,Wordpress,CSS3,HTML5,SVG",""
"https://www.awwwards.com/sites/raphael-forner","Nominees","Raphaël Forner","40/40 Creative®",NA,"France",NA,"Design Agencies,Clean,Flat Design,Graphic design,Minimal,Portfolio,UI design,CSS3,HTML5,jQuery,SVG,GSAP Animation,Google Font API",""
"https://www.awwwards.com/sites/m-prez-powerpoint-agency","Nominees","M PREZ - PowerPoint Agency","Rémi Clauss | Portfolio",NA,"France",NA,"Design Agencies,Animation,Flat Design,Minimal,Navigation Menu,Portfolio,UI design,Wordpress,BARBA.js,Anime.js",""
"https://www.awwwards.com/sites/the-len-co","Nominees","The Len Co.","NOHAU",NA,"United States",NA,"Architecture,Design Agencies,Other,Graphic design,Minimal,Portfolio,Gallery,Content architecture,Project Page",""
"https://www.awwwards.com/sites/singularitysales","Nominees","SingularitySales","REDSTONE",NA,"Germany",NA,"Business & Corporate,Animation,Minimal,Navigation Menu,Responsive Design,Scrolling,Responsive,Gestures / Interaction,Interaction Design,CSS Framework,HTML5,jQuery",""
"https://www.awwwards.com/sites/proun-digital-agency","Nominees","proun digital agency","Saraiva + Associados",NA,"Spain",NA,"Business & Corporate,Design Agencies,Web & Interactive,Clean,Minimal,Portfolio,Responsive Design,SEO,UI design,Wordpress,CSS Framework,HTML5,PHP,Bootstrap",""
"https://www.awwwards.com/sites/jim-beam-mix-off","Nominees","Jim Beam Mix-Off","Festival of Black Arts & Ideas",NA,"Nigeria",NA,"Events,Promotional,Clean,Parallax,Single page,Typography,Video,UI design,CSS3,HTML5,jQuery,Google Font API",""
"https://www.awwwards.com/sites/puzzle-inn-retrogaming-bar","Nominees","Puzzle Inn - Retrogaming bar","Sanzaru",NA,"France",NA,"Food & Drink,Games & Entertainment,Animation,Parallax,Single page,Illustration,Sound-Audio,Interaction Design,Wordpress,CSS3,HTML5,GSAP Animation,Bootstrap,Webpack",""
"https://www.awwwards.com/sites/simon-daley","Nominees","Simon Daley","HVLD digital",NA,"United Kingdom",NA,"Design Agencies,Web & Interactive,Clean,Minimal,Portfolio,Single page,UI design,Vue.js",""
"https://www.awwwards.com/sites/givable","Nominees","Givable","MarketWise",NA,"United Kingdom",NA,"Promotional,Technology,Startups,Colorful,Single page,Illustration,Storytelling,Wordpress,HTML5,Node.js,React",""
"https://www.awwwards.com/sites/go-grow","Nominees","Go And Grow","Doucal's",NA,"Sweden",NA,"Business & Corporate,E-Commerce,Clean,Responsive,Wordpress,WooCommerce",""
"https://www.awwwards.com/sites/bspin-io","Nominees","Bspin.io","Eswap",NA,"Rica",NA,"Games & Entertainment,Big Background Images",""
"https://www.awwwards.com/sites/muenswebit","Nominees","MUENSWEBIT","ThedaCare",NA,"Germany",NA,"Business & Corporate,E-Commerce,Web & Interactive,Responsive Design,SEO",""
"https://www.awwwards.com/sites/trufitness","Nominees","TruFitness","Prague Architecture WordPress",NA,"United States",NA,"E-Commerce,Promotional,Responsive Design,About Page,Contact Page,Wordpress,CSS3,HTML5",""
